player_id,card_minutes,yellow_cards,red_cards,behavior_cards,foul_cards,right_wing,right_center_forward,right_midfield,right_center_midfield,right_wing_back,right_back,center_defensive_midfield,right_defensive_midfield,right_center_back,left_back,left_center_back,center_back,left_center_midfield,left_defensive_midfield,center_forward,center_attacking_midfield,left_wing,left_wing_back,left_midfield,left_center_forward,goalkeeper,left_attacking_midfield,right_attacking_midfield,center_midfield,secondary_striker
6721,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1
6770,"[73, 26, 78, 65, 51, 86, 77, 37]",8,0,3,5,1,0,0,4,0,0,1,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0
6906,[],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5246,"[67, 43, 40, 38, 51, 62, 73, 75, 28, 46, 1, 40, 88, 15, 74, 41, 75, 92, 45, 70, 48, 91, 21, 64, 53, 84, 44, 41, 27, 67, 59, 44]",32,0,17,15,5,13,0,0,0,0,0,0,0,0,0,0,1,0,148,0,8,0,1,41,0,0,0,0,0
5470,"[51, 28, 75, 78, 21, 43, 77, 24, 78, 44, 81, 91, 69, 70, 61, 30, 47, 45, 36, 57, 58, 14, 92, 85]",23,0,2,22,3,0,5,132,0,1,23,13,1,1,1,0,57,6,2,8,2,1,0,1,0,1,0,3,0
5492,"[87, 74, 10, 81, 26, 71, 60, 49, 52, 33, 52, 43, 31, 39, 53, 17, 24, 6, 67, 33, 83]",21,0,7,14,0,0,0,0,0,0,2,1,16,0,81,6,0,0,0,1,1,0,0,0,0,0,0,0,0
6379,"[59, 41, 81, 8, 44, 60, 41, 41, 85, 71, 52, 31, 78, 29, 15, 74, 60, 25, 16, 48]",18,2,4,16,8,0,9,29,7,105,18,4,4,7,1,0,27,2,3,1,3,0,1,0,0,0,0,0,1
6402,[41],1,0,0,1,3,4,5,4,0,0,0,0,0,0,0,0,1,0,17,0,2,0,4,13,0,0,0,0,0
6609,[84],1,0,1,0,4,0,2,14,1,0,1,0,0,0,0,0,18,0,0,2,6,2,4,3,0,0,0,1,0
10802,"[77, 69, 32, 78, 21]",5,0,2,3,1,0,3,14,3,3,3,0,0,0,0,0,11,1,0,1,5,1,6,2,0,0,0,0,0
20055,"[65, 22, 17]",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0
4636,"[67, 24, 87]",3,0,0,3,0,0,0,2,0,5,1,2,2,0,6,0,3,0,1,1,0,0,2,1,0,0,0,0,0
10382,[82],1,0,0,1,1,0,0,0,4,26,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10386,[],0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
10387,"[96, 93, 56]",3,0,0,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,1,2,0,0,0,0,0
10393,[53],1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10394,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
10395,"[64, 87]",2,0,0,2,0,0,2,3,0,28,2,0,8,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
10514,[94],1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,4,2,2,1,18,0,17,1,0,0,0,0,0
10516,[],0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13479,[],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0
24373,[],0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24374,[68],1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
25466,[11],1,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25728,[],0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
4961,[],0,0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,1,0,19,0,5,0,0,5,0,0,0,0,0
5000,[],0,0,0,0,1,0,0,0,0,2,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,"[76, 54, 72]",3,0,0,3,0,0,0,8,0,0,6,0,0,0,0,0,7,1,0,5,4,0,1,2,0,3,0,0,0
5078,"[11, 92, 67, 32, 85]",4,1,0,5,0,0,0,3,0,1,6,10,5,0,1,2,4,6,0,0,0,0,0,0,0,0,0,0,0
5095,[],0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6818,"[48, 28]",2,0,0,2,19,0,3,0,2,3,0,0,0,0,0,0,1,0,4,1,5,0,0,1,0,0,0,0,0
8382,[],0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
25537,[],0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25547,[],0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,6,0,0,1,1,0,2,1,0,0,0,0,0
25549,[],0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
25742,[],0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25744,[],0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26165,[],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3958,"[72, 74, 49, 92, 59, 76, 39, 37, 79, 44, 62, 29, 52, 62, 59, 83, 67]",17,0,4,13,113,3,4,4,9,0,3,0,1,0,2,0,10,0,18,1,78,5,1,4,0,1,0,0,0
4891,[44],1,0,0,1,11,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0
4913,"[17, 87, 78, 75]",4,0,0,4,22,4,0,1,0,0,2,0,0,0,1,0,5,1,34,0,29,1,0,2,0,0,0,0,0
5506,"[18, 19, 95, 63, 86, 58, 43, 55, 34, 79, 33, 61, 22, 20, 49, 36, 91, 68, 29, 49, 15, 39, 54, 88, 1, 87, 72, 36, 89, 90, 55, 20, 79, 29, 89, 83, 43, 77, 7, 58, 90, 55, 91, 50, 23, 62, 94, 29, 74, 81, 43]",49,1,6,45,0,0,1,9,0,5,46,1,71,1,108,10,5,4,1,1,1,0,0,0,0,0,0,0,0
26613,"[36, 24, 18, 51, 68, 76, 67, 54]",8,0,0,8,0,0,0,0,0,1,1,0,0,48,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
6610,[95],1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
6705,"[35, 23, 79]",3,0,0,3,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
18925,[34],1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
23991,[],0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,1,0,0,0,0,0,0
24686,[91],1,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26227,[],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,2,0,0,0,0,0
26229,"[41, 11]",2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
26244,[84],1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26248,"[13, 68, 76]",3,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,3,0,0,0,0,0
26252,"[72, 95, 41]",3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0
26638,"[95, 86, 72]",3,0,0,3,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26661,[],0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26702,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26703,[87],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2954,"[19, 20]",2,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0
3037,[],0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3077,"[60, 94]",2,0,1,1,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3089,[88],1,0,0,1,2,1,0,3,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,3,0,1
3176,"[14, 71]",2,0,0,2,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,[],0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
3296,[],0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
3457,[],0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0
3539,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,[63],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,6,1,0,0
4831,[],0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0
5630,[],0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0
5632,[94],1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
5633,"[25, 79]",2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,4,6,1,0,3,1,0,0
5639,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,[94],1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,1,0
6330,"[53, 20]",2,0,0,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6331,[33],1,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8240,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20005,"[81, 71, 47]",3,0,1,2,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5628,[],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
5629,[],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5631,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5634,[18],1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5635,[],0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5636,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
5637,[46],1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
5638,[44],1,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5640,[],0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5641,"[51, 72]",2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5643,[],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5644,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5645,"[49, 10]",2,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5646,[57],1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0
6138,[78],1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
6139,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6140,[],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6343,[],0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6344,[],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6346,[],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37702,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132188,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132189,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,[],0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3471,"[26, 33, 35]",3,0,0,3,1,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,"[48, 81]",2,0,0,2,2,0,2,0,0,0,2,0,0,0,1,0,9,1,0,1,0,0,2,0,0,0,0,1,0
5460,[],0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,1,0,0,0,0,0
5461,"[67, 92, 31]",3,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5463,"[52, 88]",2,0,0,2,0,0,2,25,0,0,0,6,0,0,0,0,4,1,0,2,0,0,1,0,0,0,1,0,0
5465,"[39, 95]",2,0,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
5468,[11],1,0,1,0,0,0,0,0,0,1,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5469,"[94, 73, 66, 89]",4,0,1,3,0,0,0,0,0,0,6,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,1,0
5474,[],0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,2,0,0,0,0,0,0
6305,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6307,"[83, 41]",2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6311,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7693,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
8654,[],0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0
8946,[],0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11127,[],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11603,[55],1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
16531,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
28368,[],0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29163,[],0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29319,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33018,[],0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3620,[],0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,[],0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
4563,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9048,[87],1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9466,[],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
9481,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
9621,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9645,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
9974,[16],1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
10002,[34],1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10285,[],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10526,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10534,[],0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10535,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10536,[],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10540,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10774,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12510,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17694,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29571,[],0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
37338,[],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43563,[],0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4633,"[59, 53, 67, 91]",4,0,0,4,0,0,0,0,0,0,0,0,0,7,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4638,"[92, 79, 62, 18]",4,0,0,4,1,4,2,18,0,0,1,2,0,0,0,0,7,3,1,3,2,0,1,2,0,1,0,0,0
4641,[],0,0,0,0,18,5,3,3,0,0,1,1,0,0,0,0,5,0,10,5,5,0,1,3,0,0,1,0,0
4642,"[74, 40, 86, 48, 71, 33, 6, 65, 86]",8,0,0,9,0,0,0,0,0,1,0,0,53,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4647,"[49, 42, 79, 63, 38]",5,0,1,4,0,0,2,8,0,0,1,2,0,0,0,0,20,8,1,18,2,0,0,1,0,0,0,1,0
4660,"[85, 83, 68, 47]",4,0,1,3,13,3,8,11,0,0,0,3,0,0,0,0,8,1,5,5,17,0,3,0,0,2,2,0,1
10108,[],0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,13,4,0,0,0,0,0,0,0,0
10222,[82],1,0,0,1,0,0,0,0,0,1,0,0,0,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15549,"[93, 80]",2,0,0,2,0,0,0,12,0,0,14,8,2,0,3,0,6,7,0,2,0,0,0,0,0,0,0,0,0
15550,[],0,0,0,0,8,3,0,1,0,0,0,0,0,0,0,0,1,0,28,2,7,0,1,9,0,1,0,0,0
15560,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0
17275,[],0,0,0,0,4,0,3,1,0,23,0,0,0,5,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0
19421,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
19422,"[92, 14]",2,0,0,2,3,0,1,2,0,16,0,0,2,4,1,0,2,3,2,0,1,0,0,1,0,0,0,0,0
25612,[],0,0,0,0,4,3,0,5,0,0,0,1,0,0,0,0,1,2,1,2,1,0,0,1,0,0,0,0,0
10093,"[40, 50, 66, 64]",4,0,0,4,10,1,16,1,4,4,3,1,0,0,0,0,0,0,5,2,10,0,20,0,0,0,2,0,0
15563,[64],1,0,0,1,13,6,15,4,1,2,0,0,0,0,0,0,4,1,16,2,10,0,9,1,0,3,0,0,0
15618,"[64, 27]",2,0,0,2,0,0,0,0,0,0,5,0,11,0,19,2,0,2,0,0,0,0,0,0,0,0,0,0,0
16376,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0
16381,"[37, 37, 93, 82, 81]",5,0,1,4,0,0,0,0,0,0,0,1,1,10,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16384,[],0,0,0,0,9,0,7,20,0,0,1,12,0,1,0,0,5,2,0,6,0,0,0,0,0,0,0,1,0
16394,"[39, 92]",2,0,0,2,0,0,0,2,0,1,2,3,17,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
23412,[54],1,0,0,1,3,2,5,0,1,1,0,0,2,0,0,0,0,0,23,0,4,0,4,3,0,0,0,0,0
24239,"[86, 46]",2,0,0,2,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
24922,[],0,0,0,0,1,0,0,0,0,14,0,0,5,3,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0
31527,"[47, 91]",2,0,0,2,5,4,5,0,0,0,0,1,1,0,0,0,1,1,23,0,4,1,2,5,0,1,0,0,0
33177,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36799,[85],1,0,0,1,0,0,0,0,0,1,3,1,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
36801,[28],1,0,0,1,0,0,0,3,0,2,8,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
46737,[31],1,0,0,1,0,0,0,1,0,0,5,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0
46738,[],0,0,0,0,1,2,3,3,0,0,0,1,0,0,0,0,3,0,2,0,3,0,4,0,0,0,1,0,0
46739,[],0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
46742,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10095,[],0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0
10171,"[41, 22, 63]",3,0,0,3,0,0,0,6,0,0,4,6,6,0,6,7,0,2,0,0,0,0,1,0,0,0,0,0,0
16382,[],0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,1,0,0,0
16383,"[64, 91, 55, 50, 68, 82, 63, 91, 16]",9,0,0,9,0,0,0,0,0,0,0,0,56,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
16388,"[73, 62, 61, 66]",4,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,14,0,5,0,0,1,0,1,0
16391,"[24, 26]",2,0,0,2,0,0,2,0,5,26,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17274,"[90, 69, 68, 25, 68]",5,0,0,5,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,1,7,3,0,0,0,0,0,0
21048,"[64, 83, 77]",2,1,2,1,17,1,4,2,0,0,0,1,0,1,0,0,1,0,17,2,11,0,4,0,0,0,0,0,0
16374,"[42, 69]",2,0,0,2,7,2,6,6,0,0,1,7,0,0,0,0,2,2,0,7,21,0,15,3,0,0,0,0,0
16378,[62],1,0,0,1,0,4,1,2,0,1,0,0,0,0,0,0,1,0,21,0,1,0,5,3,0,0,0,0,0
16392,"[87, 52]",2,0,0,2,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16393,"[88, 87, 45, 58]",4,0,1,3,19,3,12,2,1,0,0,0,0,0,0,0,0,0,7,2,6,0,3,2,0,0,0,0,0
16395,"[7, 40, 65, 74, 86]",5,0,0,5,0,0,0,0,1,4,0,0,4,3,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16397,"[82, 87, 36]",3,0,0,3,0,0,0,9,0,0,8,5,1,0,0,0,7,4,0,1,0,0,1,0,0,0,0,0,0
16400,"[45, 68, 72, 89, 67, 82, 48, 78, 49, 44]",9,1,3,7,13,3,11,6,0,2,2,2,0,0,0,0,2,0,18,3,7,0,0,6,0,0,0,1,0
19414,"[75, 35, 51]",3,0,2,1,0,0,0,0,0,27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19420,[],0,0,0,0,0,0,0,0,0,0,1,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20034,"[26, 80, 55, 38, 84, 46, 49, 85]",8,0,0,8,0,0,1,11,0,0,8,8,4,0,5,1,6,7,1,1,0,0,0,0,0,0,0,3,0
23290,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
23413,[88],1,0,0,1,2,1,2,3,0,1,5,5,0,1,0,0,8,7,0,1,1,0,0,0,0,0,0,0,0
6593,"[91, 71]",2,0,1,1,0,0,0,0,0,35,0,0,1,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
